weight_set,weights,thresholds,leak_rate,refractory,dm,overall,TP_N,TP_S,TP_V,TP_F,TP_Q
from_file,0|-1|-8|0|-23|1|-5|3|2|-23|1|1|1|-1|-31|0|1|1|1|-29,80|80|80|80|80,12,2,80,12,0.8901,0.9997,0.0000,0.0006,0.0000,0.0000
from_file,0|-1|-8|0|-23|1|-5|3|2|-23|1|1|1|-1|-31|0|1|1|1|-29,80|80|80|80|80,16,2,80,12,0.8901,0.9995,0.0000,0.0012,0.0155,0.0000
from_file,0|-1|-8|0|-23|1|-5|3|2|-23|1|1|1|-1|-31|0|1|1|1|-29,80|80|80|80|80,20,2,80,12,0.8902,0.9995,0.0000,0.0009,0.0361,0.0000
from_file,0|-1|-8|0|-23|1|-5|3|2|-23|1|1|1|-1|-31|0|1|1|1|-29,90|90|90|90|90,4,2,80,12,0.8903,1.0000,0.0000,0.0000,0.0000,0.0000
from_file,0|-1|-8|0|-23|1|-5|3|2|-23|1|1|1|-1|-31|0|1|1|1|-29,90|90|90|90|90,8,2,80,12,0.8902,0.9999,0.0000,0.0000,0.0000,0.0000
from_file,0|-1|-8|0|-23|1|-5|3|2|-23|1|1|1|-1|-31|0|1|1|1|-29,90|90|90|90|90,12,2,80,12,0.8901,0.9998,0.0000,0.0000,0.0000,0.0000
from_file,0|-1|-8|0|-23|1|-5|3|2|-23|1|1|1|-1|-31|0|1|1|1|-29,90|90|90|90|90,16,2,80,12,0.8901,0.9998,0.0000,0.0000,0.0000,0.0000
from_file,0|-1|-8|0|-23|1|-5|3|2|-23|1|1|1|-1|-31|0|1|1|1|-29,90|90|90|90|90,20,2,80,12,0.8901,0.9998,0.0000,0.0000,0.0000,0.0000
from_file,0|-1|-8|0|-23|1|-5|3|2|-23|1|1|1|-1|-31|0|1|1|1|-29,100|100|100|100|100,4,2,80,12,0.8903,1.0000,0.0000,0.0000,0.0000,0.0000
from_file,0|-1|-8|0|-23|1|-5|3|2|-23|1|1|1|-1|-31|0|1|1|1|-29,100|100|100|100|100,8,2,80,12,0.8902,0.9999,0.0000,0.0000,0.0000,0.0000
from_file,0|-1|-8|0|-23|1|-5|3|2|-23|1|1|1|-1|-31|0|1|1|1|-29,100|100|100|100|100,12,2,80,12,0.8902,0.9999,0.0000,0.0000,0.0000,0.0000
from_file,0|-1|-8|0|-23|1|-5|3|2|-23|1|1|1|-1|-31|0|1|1|1|-29,100|100|100|100|100,16,2,80,12,0.8902,0.9999,0.0000,0.0000,0.0000,0.0000
from_file,0|-1|-8|0|-23|1|-5|3|2|-23|1|1|1|-1|-31|0|1|1|1|-29,100|100|100|100|100,20,2,80,12,0.8902,0.9999,0.0000,0.0000,0.0000,0.0000
from_file,0|-1|-8|0|-23|1|-5|3|2|-23|1|1|1|-1|-31|0|1|1|1|-29,110|110|110|110|110,4,2,80,12,0.8903,1.0000,0.0000,0.0000,0.0000,0.0000
from_file,0|-1|-8|0|-23|1|-5|3|2|-23|1|1|1|-1|-31|0|1|1|1|-29,110|110|110|110|110,8,2,80,12,0.8903,1.0000,0.0000,0.0000,0.0000,0.0000
from_file,0|-1|-8|0|-23|1|-5|3|2|-23|1|1|1|-1|-31|0|1|1|1|-29,110|110|110|110|110,12,2,80,12,0.8902,0.9999,0.0000,0.0000,0.0000,0.0000
from_file,0|-1|-8|0|-23|1|-5|3|2|-23|1|1|1|-1|-31|0|1|1|1|-29,110|110|110|110|110,16,2,80,12,0.8902,0.9999,0.0000,0.0000,0.0000,0.0000
from_file,0|-1|-8|0|-23|1|-5|3|2|-23|1|1|1|-1|-31|0|1|1|1|-29,110|110|110|110|110,20,2,80,12,0.8902,0.9999,0.0000,0.0000,0.0000,0.0000
from_file,0|-1|-8|0|-23|1|-5|3|2|-23|1|1|1|-1|-31|0|1|1|1|-29,120|120|120|120|120,4,2,80,12,0.8903,1.0000,0.0000,0.0000,0.0000,0.0000
from_file,0|-1|-8|0|-23|1|-5|3|2|-23|1|1|1|-1|-31|0|1|1|1|-29,120|120|120|120|120,8,2,80,12,0.8903,1.0000,0.0000,0.0000,0.0000,0.0000
from_file,0|-1|-8|0|-23|1|-5|3|2|-23|1|1|1|-1|-31|0|1|1|1|-29,120|120|120|120|120,12,2,80,12,0.8903,1.0000,0.0000,0.0000,0.0000,0.0000
from_file,0|-1|-8|0|-23|1|-5|3|2|-23|1|1|1|-1|-31|0|1|1|1|-29,120|120|120|120|120,16,2,80,12,0.8903,1.0000,0.0000,0.0000,0.0000,0.0000
from_file,0|-1|-8|0|-23|1|-5|3|2|-23|1|1|1|-1|-31|0|1|1|1|-29,120|120|120|120|120,20,2,80,12,0.8903,1.0000,0.0000,0.0000,0.0000,0.0000
